msv,total_sessions,total_clicks_6w,avg_session_duration_minutes,max_session_duration_minutes,active_days_count,avg_daily_clicks,std_daily_clicks,burst_activity_days,slope_clicks_over_time,long_inactivity_gap,late_night_clicks,morning_clicks,night_clicks,noon_clicks,total_clicks,ratio_morning,ratio_noon,ratio_night,ratio_late_night,circadian_entropy,most_active_period,total_active_days_x,late_night_active_days_x,late_night_day_ratio_x,total_active_days_y,late_night_active_days_y,late_night_day_ratio_y,total_attempts,total_unique_quizzes,quiz_retry_ratio,total_available,total_viewed,resource_view_ratio,total_submitted,total_late,avg_hours_before_deadline,late_ratio,weekly_click_std
11250113,50.0,553.0,42.7,350.82,29,19.07,16.62,3,20.25714285714284,5,52.0,97.0,188.0,216.0,553.0,0.1754,0.3906,0.34,0.094,1.8201,Noon (11-19),29,11,0.2619,29,11,0.3793,0.0,0.0,0.0,181,65.0,0.3591,0.0,0.0,0.0,0.0,75.32971967734028
11250132,56.0,610.0,40.22,286.17,31,19.68,28.41,4,-28.0,3,67.0,89.0,88.0,366.0,610.0,0.1459,0.6,0.1443,0.1098,1.6003,Noon (11-19),31,16,0.381,31,16,0.5161,2.0,1.0,0.5,168,51.0,0.3036,2.0,0.0,38.41,0.0,75.99122756388837
11250339,44.0,414.0,14.96,125.98,29,14.28,25.06,2,-18.571428571428573,4,8.0,14.0,75.0,317.0,414.0,0.0338,0.7657,0.1812,0.0193,1.0165,Noon (11-19),29,7,0.1667,29,7,0.2414,2.0,1.0,0.5,168,27.0,0.1607,2.0,0.0,65.6,0.0,58.4225983674126
11250396,21.0,174.0,16.49,91.07,16,10.88,9.32,2,8.514285714285712,8,20.0,22.0,42.0,90.0,174.0,0.1264,0.5172,0.2414,0.1149,1.7228,Noon (11-19),16,6,0.1429,16,6,0.375,0.0,0.0,0.0,153,29.0,0.1895,0.0,0.0,0.0,0.0,26.351470547200964
11250404,18.0,138.0,30.83,150.27,12,11.5,8.2,1,-4.914285714285714,10,4.0,27.0,15.0,92.0,138.0,0.1957,0.6667,0.1087,0.029,1.3466,Noon (11-19),12,3,0.0714,12,3,0.25,0.0,0.0,0.0,137,31.0,0.2263,0.0,0.0,0.0,0.0,24.97999199359359
11250492,36.0,284.0,26.59,132.32,23,12.35,8.06,2,2.914285714285711,10,13.0,47.0,170.0,54.0,284.0,0.1655,0.1901,0.5986,0.0458,1.5317,Night (19-23),23,9,0.2143,23,9,0.3913,0.0,0.0,0.0,153,39.0,0.2549,0.0,0.0,0.0,0.0,41.97936000782607
11250640,57.0,525.0,38.72,320.02,32,16.41,24.25,5,15.799999999999992,3,76.0,124.0,145.0,180.0,525.0,0.2362,0.3429,0.2762,0.1448,1.9376,Noon (11-19),32,19,0.4524,32,19,0.5938,0.0,0.0,0.0,181,55.0,0.3039,0.0,0.0,0.0,0.0,76.57610593390082
11250653,14.0,72.0,10.61,55.33,14,5.14,3.13,1,0.6285714285714282,8,22.0,5.0,22.0,23.0,72.0,0.0694,0.3194,0.3056,0.3056,1.8384,Noon (11-19),14,5,0.119,14,5,0.3571,0.0,0.0,0.0,153,19.0,0.1242,0.0,0.0,0.0,0.0,6.6932802122726045
11250819,14.0,99.0,25.51,136.63,9,11.0,8.23,2,-0.8285714285714295,16,16.0,7.0,30.0,46.0,99.0,0.0707,0.4646,0.303,0.1616,1.7309,Noon (11-19),9,4,0.0952,9,4,0.4444,0.0,0.0,0.0,137,21.0,0.1533,0.0,0.0,0.0,0.0,15.858751527153704
11250869,54.0,564.0,63.13,286.98,31,18.19,11.18,2,8.399999999999988,4,165.0,52.0,211.0,136.0,564.0,0.0922,0.2411,0.3741,0.2926,1.8613,Night (19-23),31,24,0.5714,31,24,0.7742,0.0,0.0,0.0,181,57.0,0.3149,0.0,0.0,0.0,0.0,57.29572409874929
11250901,42.0,308.0,26.64,270.13,29,10.62,12.54,1,1.0857142857142814,3,56.0,31.0,96.0,125.0,308.0,0.1006,0.4058,0.3117,0.1818,1.8327,Noon (11-19),29,15,0.3571,29,15,0.5172,0.0,0.0,0.0,175,38.0,0.2171,2.0,0.0,50.22,0.0,31.35389396337665
11251042,31.0,200.0,12.36,92.82,24,8.33,6.07,3,0.0571428571428569,4,60.0,60.0,40.0,40.0,200.0,0.3,0.2,0.2,0.3,1.971,Morning (5-11),24,12,0.2857,24,12,0.5,0.0,0.0,0.0,175,40.0,0.2286,1.0,0.0,54.99,0.0,11.7075474232081
11251054,51.0,686.0,59.15,624.28,26,26.38,25.84,3,12.171428571428564,4,150.0,139.0,231.0,166.0,686.0,0.2026,0.242,0.3367,0.2187,1.9704,Night (19-23),26,17,0.4048,26,17,0.6538,0.0,0.0,0.0,153,69.0,0.451,0.0,0.0,0.0,0.0,107.92342964651682
11251060,30.0,139.0,16.16,87.97,20,6.95,5.38,3,5.342857142857141,5,0.0,57.0,28.0,54.0,139.0,0.4101,0.3885,0.2014,0.0,1.5229,Morning (5-11),20,0,0.0,20,0,0.0,0.0,0.0,0.0,137,28.0,0.2044,0.0,0.0,0.0,0.0,12.765839833973583
11251180,30.0,414.0,53.21,361.6,25,16.56,12.49,3,18.171428571428567,5,70.0,54.0,238.0,52.0,414.0,0.1304,0.1256,0.5749,0.1691,1.6519,Night (19-23),25,13,0.3095,25,13,0.52,0.0,0.0,0.0,181,58.0,0.3204,0.0,0.0,0.0,0.0,44.70794112906565
11251193,22.0,153.0,22.77,164.12,19,8.05,6.27,2,-2.199999999999999,10,35.0,47.0,54.0,17.0,153.0,0.3072,0.1111,0.3529,0.2288,1.8924,Night (19-23),19,7,0.1667,19,7,0.3684,0.0,0.0,0.0,175,29.0,0.1657,1.0,0.0,29.66,0.0,18.272930799409277
11251263,29.0,335.0,30.61,196.12,20,16.75,35.25,2,-19.68571428571428,5,28.0,15.0,49.0,243.0,335.0,0.0448,0.7254,0.1463,0.0836,1.2417,Noon (11-19),20,10,0.2381,20,10,0.5,2.0,1.0,0.5,168,28.0,0.1667,2.0,0.0,1.405,0.0,60.59840481948899
11251272,81.0,713.0,43.01,289.57,36,19.81,12.87,3,1.3999999999999992,2,47.0,127.0,272.0,267.0,713.0,0.1781,0.3745,0.3815,0.0659,1.7629,Night (19-23),36,16,0.381,36,16,0.4444,0.0,0.0,0.0,175,61.0,0.3486,3.0,0.0,36.330000000000005,0.0,30.413264649929754
11251298,26.0,230.0,22.24,179.27,18,12.78,10.27,3,-2.0,12,4.0,90.0,62.0,74.0,230.0,0.3913,0.3217,0.2696,0.0174,1.6676,Morning (5-11),18,3,0.0714,18,3,0.1667,0.0,0.0,0.0,175,47.0,0.2686,2.0,0.0,40.92,0.0,29.18675498692286
11251321,40.0,407.0,44.9,283.18,29,14.03,18.19,5,-15.171428571428567,5,13.0,75.0,77.0,242.0,407.0,0.1843,0.5946,0.1892,0.0319,1.5086,Noon (11-19),29,3,0.0714,29,3,0.1034,2.0,2.0,0.0,168,36.0,0.2143,2.0,0.0,16.63,0.0,57.70413041253344
11251322,19.0,110.0,19.24,94.67,13,8.46,5.47,1,-3.3714285714285714,10,0.0,20.0,40.0,50.0,110.0,0.1818,0.4545,0.3636,0.0,1.4949,Noon (11-19),13,0,0.0,13,0,0.0,0.0,0.0,0.0,126,21.0,0.1667,0.0,0.0,0.0,0.0,17.9851790835306
11251346,35.0,221.0,29.13,271.78,19,11.63,12.69,2,13.685714285714282,6,17.0,63.0,43.0,98.0,221.0,0.2851,0.4434,0.1946,0.0769,1.7805,Noon (11-19),19,5,0.119,19,5,0.2632,0.0,0.0,0.0,153,45.0,0.2941,0.0,0.0,0.0,0.0,45.60884417157123
11251574,13.0,76.0,11.66,78.85,9,8.44,6.5,1,1.5999999999999983,10,38.0,1.0,19.0,18.0,76.0,0.0132,0.2368,0.25,0.5,1.5745,Late Night (23-5),9,5,0.119,9,5,0.5556,0.0,0.0,0.0,137,21.0,0.1533,0.0,0.0,0.0,0.0,13.3815793786334
11251582,33.0,240.0,18.55,135.82,23,10.43,8.2,2,1.2000000000000002,10,18.0,86.0,73.0,63.0,240.0,0.3583,0.2625,0.3042,0.075,1.8396,Morning (5-11),23,5,0.119,23,5,0.2174,0.0,0.0,0.0,181,54.0,0.2983,0.0,0.0,0.0,0.0,28.642625577973817
11251617,19.0,202.0,28.95,269.8,12,16.83,15.9,1,4.97142857142857,18,19.0,21.0,90.0,72.0,202.0,0.104,0.3564,0.4455,0.0941,1.7106,Night (19-23),12,6,0.1429,12,6,0.5,0.0,0.0,0.0,153,68.0,0.4444,0.0,0.0,0.0,0.0,40.34682969784202
11251670,14.0,113.0,47.67,222.7,11,10.27,7.68,1,-2.771428571428572,18,0.0,49.0,0.0,64.0,113.0,0.4336,0.5664,0.0,0.0,0.9872,Noon (11-19),11,0,0.0,11,0,0.0,0.0,0.0,0.0,126,19.0,0.1508,0.0,0.0,0.0,0.0,16.809719410706016
11251673,25.0,284.0,21.3,131.53,17,16.71,31.69,1,-22.971428571428564,10,44.0,11.0,25.0,204.0,284.0,0.0387,0.7183,0.088,0.1549,1.2498,Noon (11-19),17,9,0.2143,17,9,0.5294,2.0,1.0,0.5,168,23.0,0.1369,2.0,1.0,17.025,0.5,60.7475651089545
11251689,20.0,383.0,25.11,266.72,16,23.94,33.64,3,-7.571428571428574,10,112.0,30.0,62.0,179.0,383.0,0.0783,0.4674,0.1619,0.2924,1.7446,Noon (11-19),16,3,0.0714,16,3,0.1875,2.0,2.0,0.0,168,19.0,0.1131,2.0,0.0,48.465,0.0,64.19475575673349
11251700,23.0,335.0,59.9,330.47,16,20.94,22.28,2,4.485714285714283,8,10.0,113.0,41.0,171.0,335.0,0.3373,0.5104,0.1224,0.0299,1.5464,Noon (11-19),16,2,0.0476,16,2,0.125,0.0,0.0,0.0,126,39.0,0.3095,0.0,0.0,0.0,0.0,47.490700844130174
11251704,25.0,147.0,29.4,113.75,22,6.68,4.4,3,3.7428571428571416,6,35.0,19.0,19.0,74.0,147.0,0.1293,0.5034,0.1293,0.2381,1.7546,Noon (11-19),22,7,0.1667,22,7,0.3182,0.0,0.0,0.0,175,27.0,0.1543,1.0,0.0,30.68,0.0,16.109003693587013
11251730,20.0,105.0,19.22,169.3,15,7.0,6.47,3,-1.7999999999999994,6,18.0,49.0,9.0,29.0,105.0,0.4667,0.2762,0.0857,0.1714,1.7657,Morning (5-11),15,4,0.0952,15,4,0.2667,0.0,0.0,0.0,126,24.0,0.1905,0.0,0.0,0.0,0.0,7.314369419163897
11251771,37.0,474.0,60.45,304.72,25,18.96,21.38,3,6.0571428571428525,5,24.0,56.0,87.0,307.0,474.0,0.1181,0.6477,0.1835,0.0506,1.4365,Noon (11-19),25,7,0.1667,25,7,0.28,1.0,1.0,0.0,168,42.0,0.25,2.0,0.0,61.81,0.0,47.94997393117122
11251792,13.0,106.0,7.89,68.0,12,8.83,8.75,2,2.857142857142856,10,20.0,13.0,59.0,14.0,106.0,0.1226,0.1321,0.5566,0.1887,1.6815,Night (19-23),12,5,0.119,12,5,0.4167,0.0,0.0,0.0,126,36.0,0.2857,0.0,0.0,0.0,0.0,19.27347054027029
11251799,25.0,241.0,46.46,238.13,13,18.54,11.13,0,17.68571428571428,17,10.0,66.0,60.0,105.0,241.0,0.2739,0.4357,0.249,0.0415,1.7239,Noon (11-19),13,4,0.0952,13,4,0.3077,0.0,0.0,0.0,153,50.0,0.3268,0.0,0.0,0.0,0.0,67.39263065548538
11251809,27.0,204.0,19.79,102.45,21,9.71,7.03,1,-0.6857142857142849,8,0.0,54.0,71.0,79.0,204.0,0.2647,0.3873,0.348,0.0,1.5675,Noon (11-19),21,5,0.119,21,5,0.2381,0.0,0.0,0.0,175,38.0,0.2171,3.0,0.0,43.27,0.0,23.280893453645632
11251812,10.0,99.0,6.29,46.7,9,11.0,17.56,1,8.085714285714284,10,0.0,18.0,9.0,72.0,99.0,0.1818,0.7273,0.0909,0.0,1.0957,Noon (11-19),9,0,0.0,9,0,0.0,0.0,0.0,0.0,181,24.0,0.1326,0.0,0.0,0.0,0.0,25.633961847517835
11251818,19.0,178.0,32.21,99.22,13,13.69,10.66,3,-12.8,11,30.0,49.0,73.0,26.0,178.0,0.2753,0.1461,0.4101,0.1685,1.878,Night (19-23),13,5,0.119,13,5,0.3846,0.0,0.0,0.0,175,16.0,0.0914,2.0,0.0,31.06,0.0,33.21244746577202
11251890,27.0,214.0,14.3,119.85,19,11.26,11.99,2,-6.571428571428576,6,57.0,16.0,79.0,62.0,214.0,0.0748,0.2897,0.3692,0.2664,1.8367,Night (19-23),19,6,0.1429,19,6,0.3158,0.0,0.0,0.0,175,41.0,0.2343,1.0,0.0,11.68,0.0,26.770630673681687
11251936,21.0,63.0,9.16,116.67,14,4.5,3.28,2,-4.828571428571429,22,32.0,6.0,8.0,17.0,63.0,0.0952,0.2698,0.127,0.5079,1.7074,Late Night (23-5),14,5,0.119,14,5,0.3571,0.0,0.0,0.0,137,7.0,0.0511,0.0,0.0,0.0,0.0,10.913294644606642
11252021,29.0,303.0,35.85,312.77,21,14.43,15.28,2,-2.4285714285714297,4,3.0,65.0,60.0,175.0,303.0,0.2145,0.5776,0.198,0.0099,1.4623,Noon (11-19),21,2,0.0476,21,2,0.0952,1.0,1.0,0.0,168,28.0,0.1667,2.0,1.0,-33.01,0.5,35.13260593807411
11252042,31.0,156.0,46.7,249.57,19,8.21,6.28,2,-3.82857142857143,7,3.0,49.0,43.0,61.0,156.0,0.3141,0.391,0.2756,0.0192,1.6764,Noon (11-19),19,4,0.0952,19,4,0.2105,0.0,0.0,0.0,181,32.0,0.1768,0.0,0.0,0.0,0.0,18.471599822430107
11252050,28.0,209.0,30.16,112.32,21,9.95,9.05,3,8.714285714285712,5,19.0,41.0,71.0,78.0,209.0,0.1962,0.3732,0.3397,0.0909,1.8353,Noon (11-19),21,3,0.0714,21,3,0.1429,0.0,0.0,0.0,126,33.0,0.2619,0.0,0.0,0.0,0.0,26.78370151167808
11252103,27.0,210.0,32.3,267.18,19,11.05,7.93,3,11.257142857142853,4,31.0,40.0,13.0,126.0,210.0,0.1905,0.6,0.0619,0.1476,1.5538,Noon (11-19),19,5,0.119,19,5,0.2632,0.0,0.0,0.0,126,46.0,0.3651,0.0,0.0,0.0,0.0,31.66701754191575
11252140,39.0,300.0,37.41,162.62,21,14.29,11.66,2,6.114285714285711,6,21.0,102.0,87.0,90.0,300.0,0.34,0.3,0.29,0.07,1.8367,Morning (5-11),21,5,0.119,21,5,0.2381,1.0,1.0,0.0,175,55.0,0.3143,2.0,0.0,49.3,0.0,40.22934252507739
11252145,58.0,442.0,30.52,176.88,30,14.73,11.77,4,-5.828571428571433,3,85.0,44.0,103.0,210.0,442.0,0.0995,0.4751,0.233,0.1923,1.7884,Noon (11-19),30,16,0.381,30,16,0.5333,0.0,0.0,0.0,137,38.0,0.2774,0.0,0.0,0.0,0.0,35.40997976089038
11252168,40.0,378.0,31.2,262.45,28,13.5,16.04,4,-9.028571428571432,3,0.0,35.0,117.0,226.0,378.0,0.0926,0.5979,0.3095,0.0,1.2852,Noon (11-19),28,5,0.119,28,5,0.1786,1.0,1.0,0.0,168,30.0,0.1786,2.0,0.0,13.87,0.0,52.44806955456035
11252193,15.0,164.0,14.08,86.73,13,12.62,18.17,1,-10.8,8,5.0,41.0,14.0,104.0,164.0,0.25,0.6341,0.0854,0.0305,1.3734,Noon (11-19),13,1,0.0238,13,1,0.0769,1.0,1.0,0.0,168,7.0,0.0417,0.0,0.0,0.0,0.0,26.912202932251137
11252228,15.0,171.0,31.05,192.25,14,12.21,10.58,2,0.4857142857142837,7,11.0,21.0,87.0,52.0,171.0,0.1228,0.3041,0.5088,0.0643,1.6444,Night (19-23),14,4,0.0952,14,4,0.2857,0.0,0.0,0.0,175,40.0,0.2286,3.0,0.0,44.05666666666667,0.0,18.447222013083703
11252245,43.0,689.0,38.93,244.13,26,26.5,39.45,2,-30.82857142857143,4,2.0,213.0,64.0,410.0,689.0,0.3091,0.5951,0.0929,0.0029,1.3121,Noon (11-19),26,1,0.0238,26,1,0.0385,3.0,2.0,0.3333,168,40.0,0.2381,2.0,0.0,15.31,0.0,90.91186207897552
11252264,33.0,130.0,10.09,136.67,23,5.65,4.38,5,-0.5714285714285724,6,5.0,22.0,67.0,36.0,130.0,0.1692,0.2769,0.5154,0.0385,1.6204,Night (19-23),23,5,0.119,23,5,0.2174,0.0,0.0,0.0,181,22.0,0.1215,0.0,0.0,0.0,0.0,10.21110506589109
11252273,37.0,262.0,24.03,124.33,29,9.03,8.06,4,-5.428571428571426,2,0.0,71.0,97.0,94.0,262.0,0.271,0.3588,0.3702,0.0,1.5718,Night (19-23),29,3,0.0714,29,3,0.1034,0.0,0.0,0.0,153,55.0,0.3595,0.0,0.0,0.0,0.0,17.351272767917248
11252351,20.0,149.0,29.76,118.87,17,8.76,8.58,2,5.457142857142856,9,14.0,46.0,44.0,45.0,149.0,0.3087,0.302,0.2953,0.094,1.8854,Morning (5-11),17,4,0.0952,17,4,0.2353,0.0,0.0,0.0,137,29.0,0.2117,0.0,0.0,0.0,0.0,18.967516091113957
11252376,16.0,131.0,40.33,205.73,13,10.08,8.45,1,3.2857142857142847,10,0.0,36.0,28.0,67.0,131.0,0.2748,0.5115,0.2137,0.0,1.4826,Noon (11-19),13,1,0.0238,13,1,0.0769,0.0,0.0,0.0,126,34.0,0.2698,0.0,0.0,0.0,0.0,17.588822208057785
11252514,19.0,180.0,37.41,331.77,12,15.0,13.75,2,7.314285714285712,21,23.0,32.0,47.0,78.0,180.0,0.1778,0.4333,0.2611,0.1278,1.851,Noon (11-19),12,4,0.0952,12,4,0.3333,0.0,0.0,0.0,153,37.0,0.2418,0.0,0.0,0.0,0.0,42.45939236494088
11252770,12.0,176.0,28.94,306.33,8,22.0,26.16,2,-13.085714285714284,20,0.0,56.0,25.0,95.0,176.0,0.3182,0.5398,0.142,0.0,1.4057,Noon (11-19),8,0,0.0,8,0,0.0,0.0,0.0,0.0,175,23.0,0.1314,0.0,0.0,0.0,0.0,44.65721292990268
11252779,41.0,342.0,22.7,155.02,24,14.25,16.04,2,-0.5142857142857169,4,41.0,111.0,13.0,177.0,342.0,0.3246,0.5175,0.038,0.1199,1.5649,Noon (11-19),24,10,0.2381,24,10,0.4167,1.0,1.0,0.0,168,35.0,0.2083,2.0,0.0,37.120000000000005,0.0,28.823601440486232
11252780,21.0,201.0,47.94,291.08,14,14.36,9.56,3,2.085714285714284,12,20.0,54.0,59.0,68.0,201.0,0.2687,0.3383,0.2935,0.0995,1.8887,Noon (11-19),14,6,0.1429,14,6,0.4286,0.0,0.0,0.0,137,33.0,0.2409,0.0,0.0,0.0,0.0,26.35716221447218
11252782,20.0,140.0,32.51,114.15,15,9.33,7.85,1,1.8285714285714267,9,3.0,32.0,49.0,56.0,140.0,0.2286,0.4,0.35,0.0214,1.6643,Noon (11-19),15,3,0.0714,15,3,0.2,0.0,0.0,0.0,126,27.0,0.2143,0.0,0.0,0.0,0.0,24.3529601212392
11252784,28.0,347.0,54.36,400.23,23,15.09,19.92,3,16.028571428571418,7,167.0,32.0,70.0,78.0,347.0,0.0922,0.2248,0.2017,0.4813,1.7748,Late Night (23-5),23,11,0.2619,23,11,0.4783,2.0,2.0,0.0,175,50.0,0.2857,2.0,0.0,47.545,0.0,62.5121321558197
11252786,32.0,264.0,42.7,375.1,22,12.0,9.58,4,6.914285714285713,9,5.0,82.0,82.0,95.0,264.0,0.3106,0.3598,0.3106,0.0189,1.6867,Noon (11-19),22,5,0.119,22,5,0.2273,0.0,0.0,0.0,181,50.0,0.2762,0.0,0.0,0.0,0.0,42.77849927241488
11252791,2.0,14.0,0.34,0.68,2,7.0,8.49,0,-0.5142857142857143,25,0.0,0.0,13.0,1.0,14.0,0.0,0.0714,0.9286,0.0,0.3711,Night (19-23),2,0,0.0,2,0,0.0,0.0,0.0,0.0,153,4.0,0.0261,0.0,0.0,0.0,0.0,5.240865068542279
11253037,12.0,80.0,37.61,238.42,12,6.67,6.91,2,3.5999999999999983,16,42.0,10.0,16.0,12.0,80.0,0.125,0.15,0.2,0.525,1.738,Late Night (23-5),12,7,0.1667,12,7,0.5833,0.0,0.0,0.0,137,18.0,0.1314,0.0,0.0,0.0,0.0,16.729215960907034
11253079,35.0,170.0,25.5,192.3,22,7.73,7.38,3,2.514285714285712,11,6.0,25.0,97.0,42.0,170.0,0.1471,0.2471,0.5706,0.0353,1.5373,Night (19-23),22,5,0.119,22,5,0.2273,0.0,0.0,0.0,181,37.0,0.2044,0.0,0.0,0.0,0.0,25.74231276841043
11253124,43.0,514.0,31.68,347.88,23,22.35,30.56,4,-20.85714285714286,5,5.0,154.0,35.0,320.0,514.0,0.2996,0.6226,0.0681,0.0097,1.2754,Noon (11-19),23,5,0.119,23,5,0.2174,1.0,1.0,0.0,168,29.0,0.1726,2.0,0.0,80.56,0.0,79.53783166938024
11253156,21.0,196.0,32.81,207.4,13,15.08,16.1,1,4.399999999999997,10,43.0,80.0,16.0,57.0,196.0,0.4082,0.2908,0.0816,0.2194,1.821,Morning (5-11),13,4,0.0952,13,4,0.3077,0.0,0.0,0.0,126,38.0,0.3016,0.0,0.0,0.0,0.0,32.42015833808753
11253207,9.0,76.0,18.36,83.83,9,8.44,6.56,2,4.342857142857141,19,3.0,5.0,43.0,25.0,76.0,0.0658,0.3289,0.5658,0.0395,1.435,Night (19-23),9,2,0.0476,9,2,0.2222,0.0,0.0,0.0,153,24.0,0.1569,0.0,0.0,0.0,0.0,17.862437310363518
11253240,33.0,469.0,64.82,294.45,23,20.39,16.86,4,3.342857142857139,9,116.0,56.0,235.0,62.0,469.0,0.1194,0.1322,0.5011,0.2473,1.75,Night (19-23),23,16,0.381,23,16,0.6957,0.0,0.0,0.0,175,51.0,0.2914,3.0,0.0,71.90666666666667,0.0,58.33838073401306
11253254,21.0,282.0,33.78,218.02,15,18.8,20.35,2,-11.428571428571423,11,23.0,81.0,40.0,138.0,282.0,0.2872,0.4894,0.1418,0.0816,1.7161,Noon (11-19),15,6,0.1429,15,6,0.4,1.0,1.0,0.0,168,32.0,0.1905,2.0,1.0,10.585,0.5,40.3583944180142
11253262,6.0,67.0,2.82,7.77,6,11.17,5.34,0,-1.1142857142857137,15,0.0,27.0,30.0,10.0,67.0,0.403,0.1493,0.4478,0.0,1.4571,Night (19-23),6,1,0.0238,6,1,0.1667,0.0,0.0,0.0,137,16.0,0.1168,0.0,0.0,0.0,0.0,7.25028735062733
11253350,7.0,49.0,15.51,99.43,7,7.0,5.13,1,-0.8285714285714287,21,3.0,20.0,3.0,23.0,49.0,0.4082,0.4694,0.0612,0.0612,1.5331,Noon (11-19),7,1,0.0238,7,1,0.1429,0.0,0.0,0.0,137,13.0,0.0949,0.0,0.0,0.0,0.0,8.183316361150085
11253367,32.0,205.0,26.39,135.83,24,8.54,6.67,4,-6.942857142857138,4,7.0,32.0,111.0,55.0,205.0,0.1561,0.2683,0.5415,0.0341,1.5729,Night (19-23),24,6,0.1429,24,6,0.25,0.0,0.0,0.0,201,33.0,0.1642,2.0,0.0,23.345,0.0,15.664184200483174
11253377,20.0,79.0,17.42,176.18,13,6.08,6.06,1,1.4571428571428555,15,0.0,33.0,18.0,28.0,79.0,0.4177,0.3544,0.2278,0.0,1.5426,Morning (5-11),13,0,0.0,13,0,0.0,0.0,0.0,0.0,181,22.0,0.1215,0.0,0.0,0.0,0.0,12.15593133686871
11253381,19.0,254.0,15.52,183.22,15,16.93,33.61,2,-24.57142857142857,6,52.0,16.0,27.0,159.0,254.0,0.063,0.626,0.1063,0.2047,1.4865,Noon (11-19),15,6,0.1429,15,6,0.4,1.0,1.0,0.0,168,10.0,0.0595,2.0,2.0,-26.115,1.0,67.35181264573855
11253519,48.0,469.0,31.72,125.45,33,14.21,9.54,3,14.37142857142857,2,37.0,162.0,201.0,69.0,469.0,0.3454,0.1471,0.4286,0.0789,1.7494,Night (19-23),33,11,0.2619,33,11,0.3333,0.0,0.0,0.0,181,57.0,0.3149,0.0,0.0,0.0,0.0,30.062712230713093
11253614,16.0,161.0,53.14,212.25,12,13.42,13.45,3,1.285714285714283,16,21.0,4.0,83.0,53.0,161.0,0.0248,0.3292,0.5155,0.1304,1.536,Night (19-23),12,5,0.119,12,5,0.4167,0.0,0.0,0.0,126,27.0,0.2143,0.0,0.0,0.0,0.0,29.94940177477117
11253681,21.0,268.0,34.63,185.93,13,20.62,23.64,2,10.22857142857142,11,41.0,37.0,90.0,100.0,268.0,0.1381,0.3731,0.3358,0.153,1.8682,Noon (11-19),13,6,0.1429,13,6,0.4615,0.0,0.0,0.0,153,52.0,0.3399,0.0,0.0,0.0,0.0,55.5757740986724
11253781,50.0,378.0,57.67,215.9,30,12.6,10.39,4,15.771428571428569,3,73.0,89.0,130.0,86.0,378.0,0.2354,0.2275,0.3439,0.1931,1.9649,Night (19-23),30,19,0.4524,30,19,0.6333,0.0,0.0,0.0,175,60.0,0.3429,3.0,0.0,71.32666666666667,0.0,45.69463863518345
11253829,40.0,466.0,30.2,207.55,25,18.64,36.28,1,-29.714285714285715,4,19.0,71.0,58.0,318.0,466.0,0.1524,0.6824,0.1245,0.0408,1.3524,Noon (11-19),25,7,0.1667,25,7,0.28,2.0,1.0,0.5,168,27.0,0.1607,2.0,1.0,10.325,0.5,82.60427753250232
11253872,39.0,300.0,27.66,186.37,23,13.04,12.06,3,5.714285714285712,6,83.0,24.0,88.0,105.0,300.0,0.08,0.35,0.2933,0.2767,1.8535,Noon (11-19),23,16,0.381,23,16,0.6957,0.0,0.0,0.0,153,63.0,0.4118,0.0,0.0,0.0,0.0,30.199337741083
11253919,18.0,186.0,29.57,182.32,14,13.29,8.49,2,2.628571428571425,16,45.0,32.0,48.0,61.0,186.0,0.172,0.328,0.2581,0.2419,1.9639,Noon (11-19),14,5,0.119,14,5,0.3571,0.0,0.0,0.0,181,40.0,0.221,0.0,0.0,0.0,0.0,30.698534166959828
11253975,28.0,183.0,38.51,257.23,18,10.17,8.2,2,4.542857142857138,12,33.0,40.0,55.0,55.0,183.0,0.2186,0.3005,0.3005,0.1803,1.9676,Noon (11-19),18,6,0.1429,18,6,0.3333,0.0,0.0,0.0,181,40.0,0.221,0.0,0.0,0.0,0.0,28.07668071549769
11253982,90.0,640.0,49.94,318.83,38,16.84,11.79,3,-2.0571428571428543,2,51.0,140.0,215.0,234.0,640.0,0.2188,0.3656,0.3359,0.0797,1.8299,Noon (11-19),38,15,0.3571,38,15,0.3947,0.0,0.0,0.0,153,62.0,0.4052,0.0,0.0,0.0,0.0,41.654131447752775
11253986,56.0,529.0,37.42,289.02,28,18.89,22.0,4,2.199999999999996,5,6.0,81.0,146.0,296.0,529.0,0.1531,0.5595,0.276,0.0113,1.4689,Noon (11-19),28,11,0.2619,28,11,0.3929,0.0,0.0,0.0,126,37.0,0.2937,0.0,0.0,0.0,0.0,74.04435607571091
11253988,22.0,235.0,53.49,302.42,18,13.06,10.48,3,15.685714285714282,5,21.0,55.0,35.0,124.0,235.0,0.234,0.5277,0.1489,0.0894,1.6975,Noon (11-19),18,4,0.0952,18,4,0.2222,0.0,0.0,0.0,137,28.0,0.2044,0.0,0.0,0.0,0.0,41.66733332800008
11254023,13.0,98.0,32.26,232.97,11,8.91,6.17,1,2.685714285714284,7,0.0,6.0,46.0,46.0,98.0,0.0612,0.4694,0.4694,0.0,1.271,Noon (11-19),11,3,0.0714,11,3,0.2727,0.0,0.0,0.0,126,18.0,0.1429,0.0,0.0,0.0,0.0,18.392027258208017
11254033,37.0,258.0,19.99,160.97,28,9.21,6.31,2,-7.428571428571426,2,41.0,41.0,110.0,66.0,258.0,0.1589,0.2558,0.4264,0.1589,1.8709,Night (19-23),28,8,0.1905,28,8,0.2857,0.0,0.0,0.0,175,45.0,0.2571,2.0,0.0,66.75,0.0,22.60088493842664
